factor,t_stat,n_obs,w,form_date
accruals,2.320559359791659,80,0.1487662851687272,2001-12-31
asset_growth,2.503340066972537,80,0.16048398016889018,2001-12-31
bp,-0.19678162026467316,91,0,2001-12-31
cash_ratio,-0.48766977893882385,91,0,2001-12-31
current_ratio,-0.0752666033558348,91,0,2001-12-31
ebitda_ev,0.2502748873498987,91,0.016044607997189462,2001-12-31
ep,0.40169850402248963,91,0.02575206445338507,2001-12-31
fcf_growth,2.336031869927501,78,0.1497581959532681,2001-12-31
fcfp,3.030015680935731,91,0.19424806995511198,2001-12-31
gross_margin,2.274966889856564,91,0.14584344574413263,2001-12-31
int_coverage,0.5880995009858172,91,0.037701848781449436,2001-12-31
rev_growth,1.1086478348871205,80,0.07107313125199125,2001-12-31
roa,0.513501160660296,80,0.0329195026961605,2001-12-31
roe,0.27155555534477216,80,0.01740886782969406,2001-12-31
sp,-0.39710912924669084,91,0,2001-12-31
accruals,2.2166312164247555,81,0.15158884605848805,2002-01-31
asset_growth,2.1825173966826448,81,0.14925590292792318,2002-01-31
bp,-0.15508474263930802,92,0,2002-01-31
cash_ratio,-0.5576809189617131,92,0,2002-01-31
current_ratio,-0.195738453446899,92,0,2002-01-31
ebitda_ev,0.2633258565086237,92,0.018008075691493937,2002-01-31
ep,0.364295657399357,92,0.024913101430718485,2002-01-31
fcf_growth,2.201404432932321,79,0.15054753141774074,2002-01-31
fcfp,2.6540395792052074,92,0.18150190894369264,2002-01-31
gross_margin,2.3422399820052386,92,0.1601788576436754,2002-01-31
int_coverage,0.643342414498301,92,0.04399628296833987,2002-01-31
rev_growth,0.9169814128408355,81,0.06270964389549047,2002-01-31
roa,0.5625430174003125,81,0.038470651425506555,2002-01-31
roe,0.2753328378625089,81,0.01882919759693067,2002-01-31
sp,-0.3393555611676864,92,0,2002-01-31
accruals,1.9511530947321187,82,0.11858408215754146,2002-02-28
asset_growth,2.4238683438448763,82,0.1473140183625762,2002-02-28
bp,0.1013108437271843,93,0.006157309464044744,2002-02-28
cash_ratio,-0.25349243712831077,93,0,2002-02-28
current_ratio,0.104928908814311,93,0.0063772024743377525,2002-02-28
ebitda_ev,0.47634668285375464,93,0.028950641714128186,2002-02-28
ep,0.5821168578267941,93,0.03537897332618064,2002-02-28
fcf_growth,2.29984761762455,80,0.13977648374929755,2002-02-28
fcfp,2.839389146203941,93,0.17256788137217258,2002-02-28
gross_margin,2.4068791327857726,93,0.14628147509087505,2002-02-28
int_coverage,0.8309952959309346,93,0.05050491153731519,2002-02-28
rev_growth,1.2091229950628686,82,0.07348615594144003,2002-02-28
roa,0.7516323733019743,82,0.04568151794369904,2002-02-28
roe,0.47616084022871685,82,0.028939346866391557,2002-02-28
sp,-0.05490408487495736,93,0,2002-02-28
accruals,1.7309157576884504,83,0.09651371008923615,2002-03-31
asset_growth,2.61650265632441,83,0.14589293424507796,2002-03-31
bp,0.23007330995841524,94,0.012828601645091847,2002-03-31
cash_ratio,-0.07274036973519567,94,0,2002-03-31
current_ratio,0.27236649095046284,94,0.015186816821588482,2002-03-31
ebitda_ev,0.6148416892119223,94,0.03428280797594801,2002-03-31
ep,0.7444278497316984,94,0.041508371133732846,2002-03-31
fcf_growth,2.3316270872576497,81,0.13000862678396105,2002-03-31
fcfp,2.9891543824262463,94,0.16667153106441526,2002-03-31
gross_margin,2.337705523736794,94,0.1303475528429204,2002-03-31
int_coverage,0.9982795548219963,94,0.055662826520667445,2002-03-31
rev_growth,1.3880430202709086,83,0.07739555264591147,2002-03-31
roa,0.9312319325471965,83,0.05192433448276241,2002-03-31
roe,0.6445903552568167,83,0.0359415565992968,2002-03-31
sp,0.10464324396131301,94,0.005834777149389842,2002-03-31
accruals,1.678930900078262,84,0.09827029663711252,2002-04-30
asset_growth,2.3811247238398985,84,0.13937073463285596,2002-04-30
bp,0.19454305614318704,95,0.011386891405113972,2002-04-30
cash_ratio,-0.23333648158343823,95,0,2002-04-30
current_ratio,0.07865939414396357,95,0.004604050110378294,2002-04-30
ebitda_ev,0.5615214248642382,95,0.03286667544622031,2002-04-30
ep,0.7093514840860636,95,0.04151938638919808,2002-04-30
fcf_growth,2.4020867175319545,82,0.14059767097557715,2002-04-30
fcfp,2.987631731834692,95,0.17487048246962378,2002-04-30
gross_margin,2.410593730933783,95,0.14109559899063398,2002-04-30
int_coverage,0.9454042365596885,95,0.055335901414628075,2002-04-30
rev_growth,1.1717048012577984,84,0.06858160653625797,2002-04-30
roa,0.9529865329656048,84,0.05577970438291294,2002-04-30
roe,0.6004339937333196,84,0.03514428537376316,2002-04-30
sp,0.009853079342764587,95,5.767152357237256e-4,2002-04-30
accruals,1.7625976502208216,85,0.10632375500751112,2002-05-31
asset_growth,2.3996243299727325,85,0.14475060110179983,2002-05-31
bp,0.20190839477025996,96,0.012179557085432089,2002-05-31
cash_ratio,-0.2639003810386183,96,0,2002-05-31
current_ratio,0.027931446850822893,96,0.0016848861177139048,2002-05-31
ebitda_ev,0.5122994064160142,96,0.030903023484370136,2002-05-31
ep,0.6661159120848774,96,0.040181572370894945,2002-05-31
fcf_growth,2.30853691793622,83,0.13925600868564345,2002-05-31
fcfp,2.997348311113795,96,0.18080662223912208,2002-05-31
gross_margin,2.276023736887843,96,0.1372947423150288,2002-05-31
int_coverage,0.8690412086394647,96,0.05242247120165954,2002-05-31
rev_growth,1.1966443463801553,85,0.07218421078668015,2002-05-31
roa,0.8598265822454391,85,0.051866624733192174,2002-05-31
roe,0.49974849305801583,85,0.030145924870951957,2002-05-31
sp,-0.018679504912843724,96,0,2002-05-31
accruals,1.7569561678586045,86,0.10565425585029403,2002-06-30
asset_growth,2.378252290139825,86,0.1430157909091347,2002-06-30
bp,0.19391260429334897,97,0.011660900983988073,2002-06-30
cash_ratio,-0.3050761820353951,97,0,2002-06-30
current_ratio,-0.02687792306142499,97,0,2002-06-30
ebitda_ev,0.4890515385989502,97,0.029409029848530478,2002-06-30
ep,0.6561267553689587,97,0.03945606916674893,2002-06-30
fcf_growth,2.4531532843008788,84,0.14751994926282805,2002-06-30
fcfp,3.0363735774530975,97,0.1825918009100383,2002-06-30
gross_margin,2.2679450144497473,97,0.1363824819278908,2002-06-30
int_coverage,0.8935547429382665,97,0.0537337602119628,2002-06-30
rev_growth,1.233347374158833,86,0.07416713143190522,2002-06-30
roa,0.8189945072028718,86,0.04925009330737125,2002-06-30
roe,0.45163073342412235,86,0.027158736189307305,2002-06-30
sp,-0.027208504271398287,97,0,2002-06-30
accruals,1.62360330816011,87,0.08989138092483123,2002-07-31
asset_growth,2.556966823315941,87,0.14156738753342238,2002-07-31
bp,0.2543647422271391,98,0.0140829954105584,2002-07-31
cash_ratio,-0.13458189181427793,98,0,2002-07-31
current_ratio,0.14138915724161602,98,0.007828061527325746,2002-07-31
ebitda_ev,0.6394841412294275,98,0.03540526940646903,2002-07-31
ep,0.7942264758480758,98,0.04397263440042535,2002-07-31
fcf_growth,2.4554396733878003,85,0.13594630037344047,2002-07-31
fcfp,3.1645803008344027,98,0.17520812618439782,2002-07-31
gross_margin,2.2524378290027625,98,0.12470703026950247,2002-07-31
int_coverage,1.0495557893409013,98,0.05810903364592125,2002-07-31
rev_growth,1.3791815561685967,87,0.07635888274368251,2002-07-31
roa,0.9751943570168727,87,0.05399198620855786,2002-07-31
roe,0.6313998659439275,87,0.03495768059857629,2002-07-31
sp,0.14401118023108492,98,0.007973230772889252,2002-07-31
accruals,1.5166580985080074,88,0.07998795618982282,2002-08-31
asset_growth,2.700516492660854,88,0.1424241858579374,2002-08-31
bp,0.3048747871612577,99,0.0160789772875152,2002-08-31
cash_ratio,-0.016035811390044938,99,0,2002-08-31
current_ratio,0.24013113672975567,99,0.012664422432087546,2002-08-31
ebitda_ev,0.7178842736080829,99,0.03786093641224371,2002-08-31
ep,0.8885811118538488,99,0.0468634210412944,2002-08-31
fcf_growth,2.43685631241232,86,0.12851885085364925,2002-08-31
fcfp,3.292320562695946,99,0.17363570154066982,2002-08-31
gross_margin,2.1899611293827275,99,0.11549769525959887,2002-08-31
int_coverage,1.1231634880655763,99,0.059235204009246645,2002-08-31
rev_growth,1.5317529777507952,88,0.08078405422981651,2002-08-31
roa,1.0525731457823673,88,0.05551229690742292,2002-08-31
roe,0.7270278967557325,88,0.038343167528452383,2002-08-31
sp,0.238779363703237,99,0.012593130450242641,2002-08-31
accruals,1.469039917116283,89,0.07340033579325231,2002-09-30
asset_growth,2.821691125723155,89,0.14098532907089517,2002-09-30
bp,0.3000208782483205,100,0.014990493418069632,2002-09-30
cash_ratio,0.10139269306869292,100,0.005066069091460317,2002-09-30
current_ratio,0.34205665669294893,100,0.017090804115700766,2002-09-30
ebitda_ev,0.7836019971013665,100,0.0391525438113406,2002-09-30
ep,0.9507086763232179,100,0.04750200132115195,2002-09-30
fcf_growth,2.5813397293959572,87,0.12897621141980758,2002-09-30
fcfp,3.422073951471766,100,0.1709833573756369,2002-09-30
gross_margin,2.181974091904208,100,0.10902197358417202,2002-09-30
int_coverage,1.1946982223989429,100,0.05969289852097516,2002-09-30
rev_growth,1.6624484283088594,89,0.08306395997487107,2002-09-30
roa,1.1406170570156597,89,0.056990742062888136,2002-09-30
roe,0.7972270213929091,89,0.039833315890123594,2002-09-30
sp,0.26518580076587983,100,0.013249964549654467,2002-09-30
accruals,1.6305324072704435,90,0.08476141248716568,2002-10-31
asset_growth,2.6128666310691564,90,0.13582696382021078,2002-10-31
bp,0.2844868684314938,101,0.01478873323509746,2002-10-31
cash_ratio,-0.05329314241521379,101,0,2002-10-31
current_ratio,0.1774008904682184,101,0.00922198785226176,2002-10-31
ebitda_ev,0.7293010958954446,101,0.03791190579279466,2002-10-31
ep,0.8863725910937459,101,0.04607709265759695,2002-10-31
fcf_growth,2.6116063428909393,88,0.13576144914190677,2002-10-31
fcfp,3.40301690429586,101,0.17690204637433923,2002-10-31
gross_margin,2.320063430309056,101,0.12060591530469188,2002-10-31
int_coverage,1.1519092361491545,101,0.059880719621183263,2002-10-31
rev_growth,1.4893791045652374,90,0.07742371514292803,2002-10-31
roa,1.0747629855594447,90,0.05587035764437401,2002-10-31
roe,0.6889613893177047,90,0.035814891042519954,2002-10-31
sp,0.17607013254954082,101,0.00915280988292939,2002-10-31
accruals,1.6582591090957712,91,0.08711607465964837,2002-11-30
asset_growth,2.5695757614115378,91,0.13499178303734075,2002-11-30
bp,0.3376142149075155,102,0.017736447211847063,2002-11-30
cash_ratio,-0.11362549057288232,102,0,2002-11-30
current_ratio,0.11630052005793622,102,0.00610980801055136,2002-11-30
ebitda_ev,0.7067674219222778,102,0.037129784577973564,2002-11-30
ep,0.8562999278777169,102,0.04498542359204878,2002-11-30
fcf_growth,2.510440935627279,89,0.13188515520713642,2002-11-30
fcfp,3.3564891413371565,102,0.17633200808435254,2002-11-30
gross_margin,2.4153063242756025,102,0.12688729096519144,2002-11-30
int_coverage,1.1429155724373639,102,0.06004267836793036,2002-11-30
rev_growth,1.4485723375354955,91,0.07610025189335798,2002-11-30
roa,1.0532671026011344,91,0.05533302669254484,2002-11-30
roe,0.6596530535319911,91,0.034654647362253106,2002-11-30
sp,0.20359170132399423,102,0.010695620337823562,2002-11-30
accruals,1.6689500608465966,92,0.08790848325704671,2002-12-31
asset_growth,2.5359224178641684,92,0.13357445416844765,2002-12-31
bp,0.37080784434383107,103,0.019531534190750995,2002-12-31
cash_ratio,-0.10324710028430453,103,0,2002-12-31
current_ratio,0.11677205892018257,103,0.0061507260326702385,2002-12-31
ebitda_ev,0.7208837666081627,103,0.03797105738143193,2002-12-31
ep,0.8780812535561899,103,0.04625110899808163,2002-12-31
fcf_growth,2.463042939480713,90,0.12973567878771256,2002-12-31
fcfp,3.311032862429806,103,0.17440178935180006,2002-12-31
gross_margin,2.4979944071642834,103,0.13157667486288077,2002-12-31
int_coverage,1.1251544141150076,103,0.059265175331038755,2002-12-31
rev_growth,1.4144900148911594,92,0.07450532805531837,2002-12-31
roa,1.0420399246730705,92,0.054887291968957676,2002-12-31
roe,0.6302495336071706,92,0.03319708712240492,2002-12-31
sp,0.2096638881573109,103,0.011043610491457603,2002-12-31
accruals,1.6346296456934222,93,0.08018399871122389,2003-01-31
asset_growth,2.6831412554653573,93,0.1316169662877977,2003-01-31
bp,0.4237611665884669,104,0.02078688889872805,2003-01-31
cash_ratio,8.596366580683846e-4,104,4.2168025561188156e-5,2003-01-31
current_ratio,0.2130039701071642,104,0.010448550293674119,2003-01-31
ebitda_ev,0.8174708775587619,104,0.04009965435615775,2003-01-31
ep,0.9738413036148924,104,0.04777014171969716,2003-01-31
fcf_growth,2.5655410922601543,91,0.12584828874072826,2003-01-31
fcfp,3.445050974784551,104,0.16899116179007193,2003-01-31
gross_margin,2.567924211483532,104,0.12596518863254136,2003-01-31
int_coverage,1.2491744511752305,104,0.061276144628245904,2003-01-31
rev_growth,1.542048347432529,93,0.075642579362815,2003-01-31
roa,1.1593362688169655,93,0.056869284201229726,2003-01-31
roe,0.7786717102621914,93,0.038196426680885145,2003-01-31
sp,0.3315282264603562,104,0.016262557670642712,2003-01-31
accruals,1.4966602437155074,94,0.06864094743853283,2003-02-28
asset_growth,2.805820479270133,94,0.128682629774022,2003-02-28
bp,0.47855509556260956,105,0.021947850421554418,2003-02-28
cash_ratio,0.15212890322008688,105,0.006977049128991596,2003-02-28
current_ratio,0.34902560051543235,105,0.016007272191721357,2003-02-28
ebitda_ev,0.9384819856381996,105,0.04304136020095054,2003-02-28
ep,1.1209183567654835,105,0.051408393008835374,2003-02-28
fcf_growth,2.6701326971992647,92,0.12245961559542934,2003-02-28
fcfp,3.603622270948688,105,0.1652720100818913,2003-02-28
gross_margin,2.501398920393262,105,0.11472102137975541,2003-02-28
int_coverage,1.331596316486691,105,0.06107066259901338,2003-02-28
rev_growth,1.6590811658775149,94,0.07609001681005786,2003-02-28
roa,1.285609312403172,94,0.058961572347296605,2003-02-28
roe,0.9554609221009419,94,0.04382006083804906,2003-02-28
sp,0.4556974965980247,105,0.02089953818389912,2003-02-28
accruals,1.5475232165988033,95,0.07075665636643975,2003-03-31
asset_growth,2.802765493930908,95,0.12814949255859676,2003-03-31
bp,0.5143986989637719,106,0.023519603187549,2003-03-31
cash_ratio,0.15273068403161796,106,0.006983231276095375,2003-03-31
current_ratio,0.33832424911147513,106,0.015469036185077495,2003-03-31
ebitda_ev,0.9508258519123597,106,0.04347415104760387,2003-03-31
ep,1.1257241157160873,106,0.05147093986363594,2003-03-31
fcf_growth,2.704812272407893,93,0.12367082473574978,2003-03-31
fcfp,3.5680940714128098,106,0.16314224134805938,2003-03-31
gross_margin,2.501169093376134,106,0.11435974604848564,2003-03-31
int_coverage,1.3157086695815592,106,0.060157511831412484,2003-03-31
rev_growth,1.6612264666271774,95,0.07595545513321186,2003-03-31
roa,1.2593754381682374,95,0.05758181470818354,2003-03-31
roe,0.934803727598791,95,0.04274157919849961,2003-03-31
sp,0.4935799264756567,106,0.022567716511399348,2003-03-31
accruals,1.4119229125713513,96,0.06118345466461855,2003-04-30
asset_growth,2.787542704238691,96,0.1207937707872967,2003-04-30
bp,0.5532466392352519,107,0.023974071366514513,2003-04-30
cash_ratio,0.2837404695926151,107,0.012295446163007182,2003-04-30
current_ratio,0.4399100735897126,107,0.019062809877465628,2003-04-30
ebitda_ev,1.086266650440566,107,0.04707165367823068,2003-04-30
ep,1.2581733224568803,107,0.054520958438574026,2003-04-30
fcf_growth,2.8423359339074907,94,0.12316814905789482,2003-04-30
fcfp,3.7194710284425536,107,0.16117741628729104,2003-04-30
gross_margin,2.436688236230909,107,0.1055900452537696,2003-04-30
int_coverage,1.4180798826164918,107,0.06145025726005361,2003-04-30
rev_growth,1.6923849141447411,96,0.0733368335818592,2003-04-30
roa,1.4062244459888964,96,0.06093652059428003,2003-04-30
roe,1.1153046019573911,96,0.04832996755242618,2003-04-30
sp,0.6255828120638829,107,0.027108645436718155,2003-04-30
accruals,1.3491263965488471,97,0.05666259962737663,2003-05-31
asset_growth,2.7934419479064525,97,0.11732309373046317,2003-05-31
bp,0.5557440452766921,108,0.023340957832687203,2003-05-31
cash_ratio,0.3440839884195669,108,0.014451346681736138,2003-05-31
current_ratio,0.4979311130496794,108,0.020912845062494828,2003-05-31
ebitda_ev,1.1583763106779545,108,0.04865119626870047,2003-05-31
ep,1.3253635123451517,108,0.05566457097930477,2003-05-31
fcf_growth,2.87895475926503,95,0.12091458686662687,2003-05-31
fcfp,3.8276152272046833,108,0.16075782795559337,2003-05-31
gross_margin,2.4832914859836284,108,0.10429693732796881,2003-05-31
int_coverage,1.4996583569262665,108,0.06298486285179276,2003-05-31
rev_growth,1.7109908552480968,97,0.07186071671640845,2003-05-31
roa,1.513250496917123,97,0.06355572558811702,2003-05-31
roe,1.2190262300306485,97,0.05119846100720487,2003-05-31
sp,0.6529670158947561,108,0.027424271503524646,2003-05-31
accruals,1.2606124592617216,98,0.05163272523083602,2003-06-30
asset_growth,2.7951787912748434,98,0.11448617490697895,2003-06-30
bp,0.5674483188663031,109,0.02324180037684426,2003-06-30
cash_ratio,0.4257165830501926,109,0.01743668896602379,2003-06-30
current_ratio,0.5654038194366825,109,0.023158060860779168,2003-06-30
ebitda_ev,1.2306796487387277,109,0.05040672387747358,2003-06-30
ep,1.4233744599756322,109,0.05829920357565913,2003-06-30
fcf_growth,2.9724522631005725,96,0.12174702053344114,2003-06-30
fcfp,3.954173508926795,109,0.1619567955254362,2003-06-30
gross_margin,2.3587605138616747,109,0.09661116118818258,2003-06-30
int_coverage,1.598845971304486,109,0.06548624370343026,2003-06-30
rev_growth,1.6839606237245102,98,0.06897240745600414,2003-06-30
roa,1.589970375220727,98,0.06512271309536298,2003-06-30
roe,1.2852186767748304,98,0.05264055762094946,2003-06-30
sp,0.7031937749519688,109,0.028801723082598304,2003-06-30
accruals,1.2184188337895743,99,0.04911141504785245,2003-07-31
asset_growth,2.774052798268253,99,0.11181512839610082,2003-07-31
bp,0.5230269077794699,110,0.02108190618595491,2003-07-31
cash_ratio,0.3784090238524771,110,0.01525272107824399,2003-07-31
current_ratio,0.5466524578608929,110,0.02203419300523677,2003-07-31
ebitda_ev,1.2553629944342701,110,0.050600541739511534,2003-07-31
ep,1.4925246634781297,110,0.060159935306687756,2003-07-31
fcf_growth,3.08360975963396,97,0.12429259508405324,2003-07-31
fcfp,4.024507109371448,110,0.16221781339068572,2003-07-31
gross_margin,2.4275497184718966,110,0.09784845610303534,2003-07-31
int_coverage,1.6784762232333876,110,0.06765517748177154,2003-07-31
rev_growth,1.6703467899851698,99,0.06732750036509788,2003-07-31
roa,1.704656497464094,99,0.06871043884030768,2003-07-31
roe,1.3944910716137742,99,0.056208446471188,2003-07-31
sp,0.6371948793637624,110,0.025683731504272302,2003-07-31
accruals,1.2035823009978164,100,0.04763647695061109,2003-08-31
asset_growth,2.784176502066114,100,0.11019467439588583,2003-08-31
bp,0.5267904530440292,111,0.020849792534693806,2003-08-31
cash_ratio,0.4251667402907345,111,0.01682763663709173,2003-08-31
current_ratio,0.6133960192515985,111,0.024277546544553563,2003-08-31
ebitda_ev,1.3135241558304436,111,0.051987855854488285,2003-08-31
ep,1.5476579201016745,111,0.06125461530734811,2003-08-31
fcf_growth,3.0585921754560252,98,0.12105574795062951,2003-08-31
fcfp,4.054531763707428,111,0.16047395242290108,2003-08-31
gross_margin,2.5498542387408882,111,0.10092045435571644,2003-08-31
int_coverage,1.7164591914073766,111,0.0679355858260418,2003-08-31
rev_growth,1.623087355121443,100,0.06424003021394646,2003-08-31
roa,1.751876224947691,100,0.06933735344966296,2003-08-31
roe,1.441333222439787,100,0.05704639954574031,2003-08-31
sp,0.6559523053463115,111,0.02596187801068908,2003-08-31
accruals,1.2064400362887577,101,0.047218320025018475,2003-09-30
asset_growth,2.7117812656147726,101,0.10613520091022625,2003-09-30
bp,0.42985152000485255,112,0.01682376746818419,2003-09-30
